timestamp,cpu_usage,memory_usage,avg_response_time,error_rate,active_services,dependency_health,import_success_rate,overall_health,future_health,disk_usage,request_rate,active_connections,response_time_trend,throughput_change,error_rate_trend,cpu_trend,memory_pressure,queue_depth,cache_hit_rate,cpu_variance,memory_variance,response_time_spike,error_rate_change,service_failures,dependency_changes,hour_of_day,day_of_week
2025-08-09 09:57:58.577405,56.1260070300866,44.517991241225154,375.2098372092341,0.0,16,97.13853765414581,98.03933683256791,58.82098680248149,57.73370191796137,37.62371325799762,138.90626624115586,12,1.2520983720923409,-0.2318068248187829,0.0,0.12252014060173196,0.4451799124122515,6,93.28898936862326,1.8322944879645802,0.7030636724221722,0,0.1711435168240506,0,0,9,5
2025-08-09 10:07:58.577405,44.87250065139922,88.76496630062896,343.6129827239723,0.0,14,95.95319422260744,98.37977321064164,65.71693329158961,74.61155501101942,42.57523843153024,188.52731490654722,19,0.9361298272397233,0.1135565640180599,0.0,-0.10254998697201557,0.3234888168711422,11,91.95417375391739,1.4237173141699926,20.20516324103473,0,-0.4640577262032579,0,0,10,5
2025-08-09 10:17:58.577405,42.49615803396413,36.055706998294845,295.23415667809934,0.0,13,99.81325905625393,98.35479887868068,68.20263378146592,63.7370324133198,38.32591376302633,165.6038014113288,16,0.4523415667809934,0.05495763450626673,0.0,-0.15007683932071741,0.36055706998294845,5,97.16710787217738,2.9217068791602667,1.5045429834779593,0,-0.17704352705875404,0,0,10,5
2025-08-09 10:27:58.577405,52.210370084333654,39.39073385216882,354.336381423663,0.0,17,99.07833162834315,99.8382540667656,62.14703669157109,71.05349207670292,36.61292166142621,134.51171320175908,12,1.04336381423663,0.018385551440955838,0.0,0.04420740168667308,0.39390733852168824,7,96.40392374402222,2.113424410990393,1.5259697443567664,0,-0.34135355235750897,0,0,10,5
2025-08-09 10:37:58.577405,47.03558633769823,39.725746215738546,353.1046916873148,0.0,16,99.13399065044993,99.13229670152406,63.690085785617725,71.8521423052759,32.84929311019684,145.59955513303015,14,1.0310469168731482,0.14412732890661156,0.0,-0.05928827324603546,0.39725746215738544,4,93.48949125646487,2.0051165305097935,1.559717908672041,0,-0.4734886894583782,0,1,10,5
2025-08-09 10:47:58.577405,46.99891561420603,42.35718293980088,316.24043686608115,0.0,13,95.94397911631998,98.3587210485121,64.17086812058277,69.85595521375005,42.23445072387034,138.550514799286,15,0.6624043686608115,-0.08830786584795336,0.0,-0.060021687715879464,0.4235718293980088,5,88.7444733563687,1.9442906117092045,1.1533452269731548,0,0.18161366897278974,0,0,10,5
2025-08-09 10:57:58.577405,57.85055311019427,52.134282745362675,372.74995658312275,0.0,14,96.85528576610058,98.24505597294589,56.836272119459366,60.90058271365417,43.14814420961806,141.7100498907793,13,1.2274995658312275,0.07472936051232619,0.0,0.1570110622038854,0.5213428274536267,8,89.93729521810755,2.058663691654391,1.6641292143510114,0,0.3584127518430118,0,0,10,5
2025-08-09 11:07:58.577405,44.16541763988095,34.10858805359088,337.7287140390922,0.0,13,97.32836263234718,99.00687761863385,66.01876293060593,58.29376818762094,35.78632451756539,158.92041889732596,15,0.8772871403909221,-0.020020489573106967,0.0,-0.11669164720238101,0.34108588053590877,11,87.44022017388608,4.612058709222472,1.4957158356884717,0,-0.28727210497577105,1,0,11,5
2025-08-09 11:17:58.577405,46.798972483923194,42.465057736143216,358.17660333731266,0.0,13,99.49438661938605,99.83178638777001,63.0643905670098,65.54471173313918,37.8334829654872,157.03822727527466,16,1.0817660333731265,0.08725415914304795,0.0,-0.06402055032153613,0.42465057736143214,10,88.56785480827403,1.640777889373782,1.4359658544864458,0,0.05840424973580505,0,1,11,5
2025-08-09 11:27:58.577405,43.66475969166888,34.91811926636421,317.3474270526035,0.0,16,96.16402573445714,98.35441929624662,66.64765501729093,66.40667758961186,44.200855796392126,166.33342025069072,15,0.673474270526035,-0.14199616329916906,0.0,-0.12670480616662247,0.34918119266364206,6,89.86425112878204,2.6794083166663643,1.4140960451502242,0,0.05600503864258455,0,0,11,5
2025-08-09 11:37:58.577405,49.394251015952136,36.31643637804181,334.1464841973044,0.0,13,96.86220959957969,98.8313713761538,64.08190949165078,59.24635421864594,39.44534032185245,164.76309126481104,13,0.841464841973044,0.07840064109141684,0.0,-0.012114979680957276,0.36316436378041805,7,85.93482613344621,1.620433669223151,1.5451181359428623,0,0.4862107444796029,0,0,11,5
2025-08-09 11:47:58.577405,95.28537065745714,38.212089107397325,331.81720685197484,0.0,15,95.88731378538415,98.10040017341615,63.48944094435497,65.9490368018875,43.709815082647324,169.7665862542963,18,0.8181720685197484,-0.013229944394246263,0.0,-0.0014299981403866012,0.38212089107397323,8,89.15333643303836,22.525930921588586,1.9061617122496237,0,0.3421189231357087,0,0,11,5
2025-08-09 11:57:58.577405,37.20424260807858,87.1753022917594,311.71760181859946,0.0,17,96.36939577964075,98.48583759591509,70.23237870825825,70.46728167708196,33.246390235292466,148.62764467924123,13,0.6171760181859947,-0.07790802292478755,0.0,-0.2559151478384284,0.2796526901760155,5,87.98692826654792,0.26091539318172186,16.367871611238336,0,-0.19222276022895057,0,1,11,5
2025-08-09 12:07:58.577405,42.06856399976037,37.681116712726045,274.0299318055936,0.0,18,96.89845224323268,98.59184046380155,68.41677802178783,65.14135160266744,37.831748366140765,156.576913613756,12,0.24029931805593605,0.1444338791981811,0.0,-0.15862872000479256,0.3768111671272604,9,89.58876653687445,2.751178526048014,1.5222284341259325,0,0.12208670022787349,0,1,12,5
2025-08-09 12:17:58.577405,39.92640870682531,34.330343254549234,314.1515239894542,0.0,15,96.89597157788954,99.30517318354917,68.12434351414782,59.80087753317279,41.87794033995823,146.28410620276875,15,0.6415152398945417,-0.20625256739117495,0.0,-0.20147182586349374,0.34330343254549234,11,86.69443560005472,1.545972978214781,1.668309920241318,0,-0.08833878564247188,0,0,12,5
2025-08-09 12:27:58.577405,40.380240199481925,33.363072086202244,333.46285367884076,0.0,15,98.6070483048402,99.6459790314465,67.66585662148738,65.02223669398886,32.82955565383738,158.08467176086708,15,0.8346285367884075,-0.2282802490040798,0.0,-0.1923951960103615,0.33363072086202245,7,90.12640224522579,1.6501372460037071,1.5641939732202665,0,0.4208724005318132,0,0,12,5
2025-08-09 12:37:58.577405,43.07083350021713,36.72918993031561,318.6024775484408,0.0,15,96.20022295531207,98.93746849205293,66.41884630523091,63.53975510200751,38.73540347946503,161.2743440666809,17,0.6860247754844079,0.047103683141802105,0.0,-0.13858332999565748,0.36729189930315614,7,92.70559031105365,2.1468330118047327,1.3533690529633402,0,0.06396509201883638,0,0,12,5
2025-08-09 12:47:58.577405,32.197470428086646,26.37804473147255,289.59673606512285,0.0,15,96.05414380696331,99.00311560214189,72.88940205371908,62.33590444796819,40.386841538238095,151.38715798671737,18,0.39596736065122856,0.05389100436846587,0.0,-0.35605059143826706,0.2637804473147255,5,89.42898396574918,2.6978659679642822,1.1071052129964305,0,-0.14390327410215376,1,0,12,5
2025-08-09 12:57:58.577405,36.746787154390866,27.936053572218604,298.3924829783952,0.0,14,99.5988312716918,98.95097722085949,71.39287851085697,67.0729246624579,41.35228412889919,159.49761890550863,15,0.48392482978395207,-0.09075636620415979,0.0,-0.26506425691218266,0.27936053572218605,6,92.26617367747727,2.2641583048151883,1.5622510455477407,0,0.07161268946989985,0,0,12,5
2025-08-09 13:07:58.577405,32.00083408160171,22.59452709439517,301.5976492405393,0.0,14,97.35079988409441,98.5855398087111,73.41955836963304,59.71478414733453,38.93263681546333,166.38507962388442,18,0.5159764924053928,0.0010798164809699932,0.0,-0.3599833183679658,0.22594527094395167,10,84.94538358309678,3.03352200087569,0.9165182128887751,0,-0.29826953766976416,0,0,13,5
2025-08-09 13:17:58.577405,34.4652489151624,24.500743573662756,329.1638735490569,0.0,14,95.74636269991773,98.50805094890256,70.95567607374412,73.27825909995836,43.419808187372254,163.55475914646095,17,0.7916387354905692,-0.018920765949567722,0.0,-0.31069502169675206,0.24500743573662756,9,91.49187533349233,2.2580623642888455,1.6426480924347522,0,-0.26430825393500024,0,1,13,5
2025-08-09 13:27:58.577405,43.370081571597694,37.17076581566436,365.55780445434505,0.0,16,96.87949227909081,98.92043787617074,64.46443402907764,62.472567078192895,49.99024771143514,149.20479242687406,12,1.1555780445434505,-0.1613410655550792,0.0,-0.1325983685680461,0.3717076581566436,5,90.16475789595677,0.8554693715335013,1.9297445752357518,0,0.23054913680930145,0,0,13,5
2025-08-09 13:37:58.577405,34.75989834550774,30.97110432395354,313.8713135251849,0.0,18,99.24162560133624,99.3765558644089,70.70920093075001,78.6243549005327,44.15167908272123,156.43916174091132,15,0.6387131352518491,-0.04776574467651167,0.0,-0.30480203308984516,0.3097110432395354,8,91.00098631586084,2.643487481924797,1.3666087325263079,0,-0.2707486047673585,0,0,13,5
2025-08-09 13:47:58.577405,41.753135704405075,36.428317413070566,292.61504552464487,0.0,18,95.8660058609546,98.08185041087195,67.86369486422176,69.26851646881275,34.11107229253823,158.19738412806092,12,0.4261504552464487,-0.06050630759919034,0.0,-0.1649372859118985,0.36428317413070566,9,90.63796728714905,1.8655829116024123,1.3680407137153747,0,0.09296290525882156,0,1,13,5
2025-08-09 13:57:58.577405,31.810380071423005,29.35385156161869,282.8827625267195,0.0,17,99.37668659398366,98.15831623476525,73.17730815427814,70.7003619396219,40.27862456144347,175.94191518470947,14,0.3288276252671949,0.1529550319460614,0.0,-0.3637923985715399,0.2935385156161869,8,88.71935679015775,2.426123244515134,0.8037787878065609,0,-0.15365400563403875,0,0,13,5
2025-08-09 14:07:58.577405,22.486174911846987,20.0,244.95014458060317,0.0,15,97.5081611363026,99.1621491009909,79.08236591366716,78.33718258001952,38.84532734895661,176.96206364813418,21,-0.05049855419396834,0.11265650295477575,0.0,-0.5502765017630602,0.2,8,86.680422273775,28.840408075753796,1.296730136179888,0,0.2499604703991778,0,1,14,5
2025-08-09 14:17:58.577405,30.746432817362397,32.30692677296092,270.09720936008677,0.0,16,98.52977660389514,98.57188160042034,73.2902629163799,85.43950155964974,49.748662978006145,164.36233557876966,9,0.20097209360086765,-0.035653208994407666,0.0,-0.3850713436527521,0.3230692677296092,8,88.29684289567292,1.8892389516576416,1.5190899721105666,0,0.30074977148612103,1,1,14,5
2025-08-09 14:27:58.577405,34.757570314714776,22.938485361178564,311.092477989687,0.0,17,97.47246060446983,98.80990204059916,72.16220180443284,76.22500478624816,30.59654115362744,171.4321545249752,19,0.6109247798968699,0.08619650850601561,0.0,-0.3048485937057045,0.22938485361178565,9,90.03900151948538,2.0307843103127254,0.9920201475870631,0,-0.4130749850496507,0,0,14,5
2025-08-09 14:37:58.577405,25.497335574064287,21.38882566397928,293.8922048734743,0.0,16,95.53664144461513,98.36511287652311,75.64784221673816,69.44033606199254,35.91847295472577,183.1576650828216,14,0.4389220487347433,0.07563515692873814,0.0,-0.49005328851871427,0.2138882566397928,6,93.74008420958876,0.9150611564795708,1.7915468070518206,0,0.2998552559473152,0,0,14,5
2025-08-09 14:47:58.577405,29.84520874681714,24.79957230412989,255.3322583873189,0.0,19,97.9872497820151,99.56395378501183,75.57132004693838,70.56773425722166,49.26982688655939,181.03025266777783,20,0.053322583873188875,0.012064722599479522,0.0,-0.4030958250636572,0.24799572304129888,11,89.97529029881376,2.5980545752732986,1.9077472881631674,0,0.22020258163229578,0,0,14,5
2025-08-09 14:57:58.577405,25.506000458787685,20.0,258.3864279159822,0.0,19,96.67481662726873,99.6492574427531,77.51396523981472,81.73617699496157,39.209492549649006,178.06593247913688,18,0.0838642791598221,-0.23697214094844476,0.0,-0.48987999082424627,0.2,8,90.59567508868888,1.694241098504026,1.0780016709455333,0,-0.14432728353505087,0,0,14,5
2025-08-09 15:07:58.577405,21.110869932109342,24.785842140199648,273.19896781394584,0.0,19,97.58122529033794,99.46017755521561,77.41879567332012,78.34297629179449,33.84020937126989,176.45226777129346,18,0.23198967813945842,0.023267635791379443,0.0,-0.5777826013578131,0.2478584214019965,7,96.8954065852045,1.477043665571451,0.9658329950368553,0,0.09828605826815462,0,0,15,5
2025-08-09 15:17:58.577405,24.318936292869996,20.0,286.2315531563704,0.0,15,99.07433535580691,98.91619810524328,77.11620728925523,82.16691459139832,41.90098925502981,181.10585745283822,19,0.3623155315637041,0.10807807255546219,0.0,-0.5136212741426001,0.2,10,91.37754023768531,1.2367240691511268,1.4826285277986646,0,0.44405933968661326,0,0,15,5
2025-08-09 15:27:58.577405,29.950288049461754,24.361773402307403,298.78365877872704,0.0,16,97.89118670134744,98.4093163240818,73.87489055875302,72.80852867892406,46.783166910917274,147.87509508152027,17,0.48783658778727046,0.12974061148626242,0.0,-0.4009942390107649,0.24361773402307402,9,83.96424599038869,2.0398289287637934,1.803994810816606,0,-0.09551455031814926,0,0,15,5
2025-08-09 15:37:58.577405,36.06984648983942,30.311402507560306,311.1154642643391,0.0,19,96.92068405908847,99.53408105049273,70.21024958982582,78.77811954393685,43.566997951027226,175.47017213123746,19,0.6111546426433909,-0.0683431790130123,0.0,-0.27860307020321157,0.30311402507560303,7,82.54616526274256,1.7772487392996141,1.9360153431353102,0,0.2375823015888915,0,0,15,5
2025-08-09 15:47:58.577405,19.13561182109767,20.0,237.32402012825168,0.0,15,98.61367177151614,98.17932179588493,80.55840641426806,76.71941858874742,35.232704145140495,172.24876013652926,18,-0.12675979871748325,-0.15325273419173213,0.0,-0.6172877635780466,0.2,10,90.62283806468419,1.9514502162983383,1.516295665936271,0,0.33782573528324544,0,1,15,5
2025-08-09 15:57:58.577405,94.49066322872528,20.0,285.02169010481094,0.0,15,97.40869816661804,98.80545185513932,76.64539509706222,79.18634398452286,31.504963975781664,176.77375391839547,14,0.35021690104810943,0.316737167206416,0.0,-0.49566386508412996,0.2,13,88.00218455161381,23.82467994423454,1.8377036353108889,0,-0.22704062514368506,0,0,15,5
2025-08-09 16:07:58.577405,25.213165236745418,20.0,257.51877982019073,0.0,19,98.13655741493844,99.48049243247935,77.8557828484095,82.73003427189016,39.83436513563102,197.94557863517787,18,0.0751877982019073,0.022378795163889853,0.0,-0.4957366952650916,0.2,9,93.56517982034426,2.6028140389764185,1.6029405153050622,0,0.17801615255906356,0,0,16,5
2025-08-09 16:17:58.577405,23.87960561273646,20.02034745132094,290.29874969122073,0.0,18,99.19799947334964,99.33198224250953,77.0997987592685,79.2082233788298,41.58902584600942,173.70483451950915,17,0.40298749691220737,-0.01586744437106363,0.0,-0.5224078877452708,0.2002034745132094,8,91.66816994348657,2.1148139650818267,2.437020340482036,0,0.25663580378493467,0,0,16,5
2025-08-09 16:27:58.577405,21.917135148785746,20.0,253.85359950496593,0.0,16,96.84093236491665,99.48039283787168,78.79685532990312,82.0242762356085,50.8162736165273,176.92221765047,18,0.03853599504965928,0.024938368371075527,0.0,-0.561657297024285,0.2,12,89.71411340283915,2.1395107628851697,1.3660699156348415,0,-0.19903643305318375,0,0,16,5
2025-08-09 16:37:58.577405,23.64994188880277,20.0,290.2501248876729,0.0,17,99.62652791121073,98.2951706816027,77.23899162453387,87.34100144294443,36.30062861768306,162.94913330756276,19,0.40250124887672883,0.11366047717045602,0.0,-0.5270011622239447,0.2,7,89.66102465439575,1.387532474905524,1.5266856817829106,0,0.3259207657998966,0,1,16,5
2025-08-09 16:47:58.577405,28.509060501168232,21.35432085917548,278.43469784483483,0.0,18,95.24568218874795,99.6978842164382,75.32588209233323,78.57688798212654,39.50412068110309,198.46636996047667,17,0.2843469784483483,-0.1525525170924739,0.0,-0.42981878997663536,0.2135432085917548,8,89.86324195093351,2.121669724661346,1.1245381727428667,0,0.36435824983963705,0,1,16,5
2025-08-09 16:57:58.577405,29.898314944677526,24.946827994875132,298.8300092171083,0.0,18,95.77608385941556,98.477952018114,73.45435212784973,68.73250824013446,41.6162288145449,192.49201767487534,20,0.48830009217108283,-0.10307175028015232,0.0,-0.4020337011064495,0.24946827994875131,9,91.12493381501913,1.6213002415508455,1.2777502776096892,0,0.08197140191439878,0,0,16,5
2025-08-09 17:07:58.577405,20.61003831726879,20.0,224.03930033289575,0.0,20,99.63776556102721,99.21501288718663,80.8010813256576,93.16247863702091,37.52066910996358,195.2352152246566,17,-0.25960699667104253,0.0372131391093161,0.0,-0.5877992336546243,0.2,10,89.9274690687056,1.7144976401802134,2.220607884550637,0,0.20246497054410395,0,0,17,5
2025-08-09 17:17:58.577405,20.568468026994537,20.0,220.8707067124978,0.0,16,95.587332570902,99.83498293111916,80.33273120903704,77.97719034752353,45.37562137608644,191.32116101268377,17,-0.29129293287502206,0.03518910679064361,0.0,-0.5886306394601093,0.2,9,95.10508862560039,2.6915725004361373,1.8795591754871097,0,0.11225798588115798,0,0,17,5
2025-08-09 17:27:58.577405,23.47827951786029,25.25027834076162,293.87962348874873,0.0,17,97.59548084275508,99.91849178781506,75.7905976633529,74.68103539938514,33.92740522175365,191.50281574959703,22,0.43879623488748737,-0.029830349455144678,0.0,-0.5304344096427942,0.2525027834076162,13,85.3272516424148,2.527181774193602,1.4441830484571356,0,-0.4563383422926388,0,0,17,5
2025-08-09 17:37:58.577405,25.89530935344064,20.0,301.65482711695563,0.0,16,97.533615766081,99.83694702089515,75.79525647420174,68.9467655757764,37.62912841785048,171.55314574756065,16,0.5165482711695563,-0.033662272732116076,0.0,-0.4820938129311872,0.2,9,89.7247220280015,2.251394860520378,1.7621349122880348,0,0.004844881893017794,0,0,17,5
2025-08-09 17:47:58.577405,24.52210264989222,20.0,961.9102602193868,0.0,17,97.56665529287649,98.25315352383667,77.27442229660997,76.41128579690587,44.41829968743336,191.5232287841342,15,0.2509863005884591,0.14765403497258958,0.0,-0.5095579470021556,0.2,12,88.12331189547142,2.1979017667187044,1.334908453846374,1,0.4713950940416396,0,1,17,5
2025-08-09 17:57:58.577405,17.323366634528377,20.0,244.55781326186303,0.0,16,96.6868936049584,99.80947698409075,80.52371151991072,73.89832916523048,45.36526079501564,195.47009174643316,18,-0.05442186738136968,0.001688505841989535,0.0,-0.6535326673094325,0.2,9,85.14462649895917,2.7730020738000634,1.45487404366145,0,-0.16911063701082807,0,0,17,5
2025-08-09 18:07:58.577405,24.977742926811395,20.0,252.02968029972658,0.0,19,95.25708322574283,99.49494443584916,77.71405239382894,71.2315435564248,32.43702249580592,173.6327500870066,19,0.020296802997265787,0.149468857536438,0.0,-0.5004451414637721,0.2,9,88.59686168357743,2.8955718934313133,1.3450653174834553,0,0.4866929803571616,0,0,18,5
2025-08-09 18:17:58.577405,20.22121927111887,20.0,251.11005489547247,0.0,19,97.73900485858282,98.1322499649442,79.55008275163287,79.94325870321333,30.00899657733946,199.1632767470248,20,0.01110054895472473,0.09980101098596522,0.0,-0.5955756145776226,0.2,4,96.26512411434219,1.9302051859224132,1.1042042640413428,0,0.2046807627366467,0,0,18,5
2025-08-09 18:27:58.577405,16.881155196520975,20.0,246.82981757429602,0.0,18,96.69183824814426,98.04273742519894,80.56623647529351,81.65340084119212,39.48577918431965,189.73205653364337,20,-0.031701824257039844,-0.051689686288978354,0.0,-0.6623768960695804,0.2,10,91.52104729346158,2.30901435549181,1.5423109967467692,0,0.1669715169909073,0,0,18,5
2025-08-09 18:37:58.577405,21.712138826106372,20.0,281.18583412471287,0.0,17,95.64623274831371,98.43522903188345,77.58585989942662,75.59425536930681,48.06855634529323,194.5353430151398,18,0.3118583412471287,0.09640871682883573,0.0,-0.5657572234778726,0.2,12,86.31717655458903,2.360733136892537,1.6906190796644691,0,0.3178342161750216,0,0,18,5
2025-08-09 18:47:58.577405,13.609887082818119,20.0,223.12639126845744,0.0,17,97.01757262507289,98.90862622300905,82.5446141181772,90.3074231956254,38.48484179500986,189.6529667997011,16,-0.2687360873154256,0.03120794188196692,0.0,-0.7278022583436377,0.2,12,92.09321138444837,2.311198435261644,1.5175204416308004,0,0.41423651595146993,0,0,18,5
2025-08-09 18:57:58.577405,20.448040799638044,20.0,258.3443645709196,0.0,19,96.17558369228936,98.37402852256781,78.95815073111521,70.78667405296638,38.736571559995184,193.9208452970087,19,0.08344364570919595,0.05530732764404796,0.0,-0.5910391840072391,0.2,9,87.1489554506948,1.5057044464245413,1.1689232048352687,0,0.039161276675254486,0,0,18,5
2025-08-09 19:07:58.577405,15.733342791366944,20.0,999.3240035026383,0.0,19,99.38388672913916,98.28116841343882,82.08556895182741,80.96240320184229,37.29838908431256,200.13540708163515,21,-0.2244971949666538,-0.06621125168244095,0.0,-0.6853331441726611,0.2,8,89.5489742322573,2.2385018596975366,0.8169261905701177,1,-0.4974159851550176,0,0,19,5
2025-08-09 19:17:58.577405,27.307828729410286,23.112302465649137,260.73564357883197,0.0,17,95.8006934856664,98.19995375320397,76.12586916774377,78.513637748372,33.780683823043574,188.07094802204094,17,0.10735643578831969,0.08949243769444414,0.0,-0.4538434254117943,0.23112302465649137,8,93.7432262180212,2.1197387308529483,1.2653947089277178,0,0.0866084631754741,0,0,19,5
2025-08-09 19:27:58.577405,18.910945266978697,20.0,281.22452455345893,0.0,19,98.84026451942012,99.21818800818897,78.90377511568106,87.02075792717629,39.55858975824373,220.7970933765432,20,0.3122452455345893,0.16391168054440675,0.0,-0.6217810946604261,0.2,14,88.33923527487602,2.151342674497993,1.339755495093571,0,-0.22583933344019413,0,0,19,5
2025-08-09 19:37:58.577405,15.177587060035206,20.0,233.80147958885127,0.0,17,95.8406844337429,98.66079476773207,81.47076736349683,80.483091235012,40.98083772789364,188.98112788798767,20,-0.16198520411148734,-0.15566159707968036,0.0,-0.6964482587992958,0.2,7,92.19892553778445,1.2502062718985334,1.1011070093282078,0,-0.05364764880235784,0,0,19,5
2025-08-09 19:47:58.577405,27.23753462618063,23.87324665778062,275.1758780172992,0.0,17,95.89096778049456,99.99752664048118,75.4307003269719,69.4818926183114,28.32213637916686,190.00702760428004,17,0.25175878017299225,0.07893156118546,0.0,-0.4552493074763874,0.2387324665778062,8,90.82012904383281,2.2125894211373507,1.6006973968946694,0,0.0068384318204826045,0,0,19,5
2025-08-09 19:57:58.577405,19.22745307349844,20.0,234.54736581377418,0.0,18,95.31521088484469,98.89239551857524,80.14715107812621,72.45791444848186,35.75950650330384,178.98980702298246,22,-0.15452634186225822,-0.11314530206524301,0.0,-0.6154509385300312,0.2,10,90.09380063174602,2.0409146792737825,1.4703331040426573,0,0.3779743204450695,0,0,19,5
2025-08-09 20:07:58.577405,19.339039656095984,20.0,254.5179238343798,0.0,19,99.23104425165984,99.55277113100738,79.90222778754499,76.12350199008077,40.43657487004282,205.46691605771312,20,0.04517923834379786,0.07094618174298555,0.0,-0.6132192068780803,0.2,6,89.3452465087715,1.7418719920314365,1.7795328292226116,0,0.32520076741556814,0,0,20,5
2025-08-09 20:17:58.577405,27.43347342599197,20.0,280.1396662821909,0.0,21,95.1708891942339,99.13500424333974,75.84000470004986,75.49605046787546,40.3223720740506,180.2453343364613,16,0.30139666282190886,-0.014408755572161548,0.0,-0.4513305314801606,0.2,6,91.79978618998861,1.5167414870325036,4.5527864796717905,0,-0.04019957623067982,0,1,20,5
2025-08-09 20:27:58.577405,24.76544424622405,20.0,990.0752040189161,0.0,18,96.08651979627925,99.46922518162361,77.34023631106713,80.082885603741,35.38783656994261,215.21172137764742,24,0.16077709612688465,-0.07330060632766411,0.0,-0.504691115075519,0.2,9,88.22151618786152,1.746333612305727,1.7631236308051763,1,-0.0952015709148002,0,0,20,5
2025-08-09 20:37:58.577405,26.047317640244728,20.0,332.1362357291244,0.0,22,98.06460619832184,98.0723554490353,74.61004620850987,71.77408411444648,38.05291061253481,213.69440976424104,20,0.821362357291244,0.1749241622043528,0.0,-0.47905364719510546,0.2,12,91.37261203844469,1.403201544839502,1.1416680725982902,0,-0.43538332015591386,0,0,20,5
